botName,type,description,symbol,status,quantity,daysInTrade,openPrice,closePrice,premium,pnl,ror,returnPct,risk,ev,alpha,highReturnPct,lowReturnPct,highReturnPctDate,lowReturnPctDate,expiration,openDate,closeDate,tags,underlyingOpen,underlyingClose
"GF-QQQ-IC-Ride","shortputspread","-707 put, +705 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"0.07308","0.000381","1","-3.57142857","2026-08-20 15:36:00","2026-08-20 14:17:00","2026-08-20 16:00:00","2026-08-20 13:33:11","2026-08-20 15:50:01","put side",710.74,711.29
"GF-QQQ-IC-Ride","shortcallspread","-714 call, +716 call","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-5.54739","-0.028893","1","-0.42857143","2026-08-20 15:45:00","2026-08-20 13:52:00","2026-08-20 16:00:00","2026-08-20 13:32:14","2026-08-20 15:50:01","call side",710.94,711.29
"GF-QQQ-IC-Ride-Delta","shortputspread","-707 put, +705 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"0.07308","0.000381","1","-3.57142857","2026-08-20 15:36:00","2026-08-20 14:17:00","2026-08-20 16:00:00","2026-08-20 13:33:11","2026-08-20 15:50:01","put side",710.74,711.29
"GF-QQQ-IC-Ride-Delta","shortcallspread","-714 call, +716 call","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-3.74627","-0.019512","1","-0.42857143","2026-08-20 15:45:00","2026-08-20 13:52:00","2026-08-20 16:00:00","2026-08-20 13:31:15","2026-08-20 15:50:01","call side",710.72,711.29
"GF-QQQ-IC-PT50","shortputspread","-707 put, +705 put","QQQ","closed",1,0,0.07,0.03,-7,4,0.020725,0.571429,193,"0.07308","0.000381","0.71428571","-3.57142857","2026-08-20 15:09:00","2026-08-20 14:17:00","2026-08-20 16:00:00","2026-08-20 13:33:11","2026-08-20 15:09:06","put side",710.74,710.6
"GF-QQQ-IC-PT50","shortcallspread","-714 call, +716 call","QQQ","closed",1,0,0.07,0.03,-7,4,0.020725,0.571429,193,"-5.54739","-0.028893","0.71428571","-0.42857143","2026-08-20 14:17:00","2026-08-20 13:52:00","2026-08-20 16:00:00","2026-08-20 13:32:14","2026-08-20 14:17:06","call side",710.94,708.73
"GF-QQQ-IC-SL200","shortputspread","-707 put, +705 put","QQQ","closed",1,0,0.07,0.22,-7,-15,-0.07772,-2.142857,193,"0.07308","0.000381","0.57142857","-2","2026-08-20 13:51:00","2026-08-20 14:07:00","2026-08-20 16:00:00","2026-08-20 13:33:11","2026-08-20 14:07:11","put side",710.74,709.32
"GF-QQQ-IC-SL100","shortputspread","-707 put, +705 put","QQQ","closed",1,0,0.07,0.15,-7,-8,-0.041451,-1.142857,193,"0.07308","0.000381","0.57142857","-1","2026-08-20 13:51:00","2026-08-20 14:04:00","2026-08-20 16:00:00","2026-08-20 13:33:11","2026-08-20 14:04:11","put side",710.74,709.88
"GF-QQQ-IC-Canary","shortcallspread","-714 call, +716 call","QQQ","closed",1,0,0.07,0.05,-7,2,0.010363,0.285714,193,"-5.54739","-0.028893","0.42857143","-0.42857143","2026-08-20 14:02:00","2026-08-20 13:52:00","2026-08-20 16:00:00","2026-08-20 13:32:14","2026-08-20 14:02:06","call side",710.94,710.38
"GF-QQQ-IC-Trail","shortputspread","-707 put, +705 put","QQQ","closed",1,0,0.07,0.06,-7,1,0.005181,0.142857,193,"0.07308","0.000381","0.57142857","-0.28571429","2026-08-20 13:51:00","2026-08-20 13:35:00","2026-08-20 16:00:00","2026-08-20 13:33:11","2026-08-20 13:55:11","put side",710.74,710.89
"GF-QQQ-IC-Canary","shortputspread","-707 put, +705 put","QQQ","closed",1,0,0.07,0.05,-7,2,0.010363,0.285714,193,"0.07308","0.000381","0.42857143","-0.28571429","2026-08-20 13:49:00","2026-08-20 13:35:00","2026-08-20 16:00:00","2026-08-20 13:33:11","2026-08-20 13:49:06","put side",710.74,711.05
"IC-SPX-FastPT25-S2","shortcallspread","-7,745 call, +7,750 call","SPX","closed",10,0,0.1,0.05,-100,50,0.010204,0.5,4900,"7.47776","0.015261","0.5","0","2026-08-20 11:08:00","2026-08-20 11:07:02","2026-08-20 16:00:00","2026-08-20 11:07:02","2026-08-20 11:10:03","call side",7689.81,7684.18
"IC-SPX-FastPT25-S2","shortputspread","-7,635 put, +7,630 put","SPX","closed",10,0,0.15,0.15,-150,0,0,0,4850,"13.07518","0.026959","0.33333333","0","2026-08-20 11:02:00","2026-08-20 11:01:01","2026-08-20 16:00:00","2026-08-20 11:01:01","2026-08-20 11:03:03","put side",7692.43,7696.31
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,690 put, +7,685 put","SPX","expired",10,0,0.3,0,-300,300,0.06383,1,4700,"7.61361","0.016131","1","-0.5","2026-08-19 15:08:00","2026-08-19 14:10:00","2026-08-19 16:00:00","2026-08-19 13:31:02","2026-08-19 16:15:00","put side",7715.75,7707.98
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,740 call, +7,745 call","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"0.09405","0.000198","1","-1.2","2026-08-19 15:23:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:31:03","2026-08-19 16:15:00","call side",7715.7,7707.98
"3DTE $140-$350","ironcondor","+7,605 put, -7,615 put, -8,000 call, +8,010 call","SPX","expired",1,5,0.25,0,-25,25,0.025641,1,975,"-64.740983","-0.066265","1","-2.12","2026-08-19 10:32:00","2026-08-18 09:34:00","2026-08-19 16:00:00","2026-08-14 10:00:04","2026-08-19 16:15:00","190",7806.12,7707.98
"GF-QQQ-IC-SL200","shortcallspread","-720 call, +722 call","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-3.78127","-0.019694","1","-0.85714286","2026-08-19 15:30:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:52:14","2026-08-19 15:50:01","call side",716.88,715.6
"GF-QQQ-IC-Ride","shortcallspread","-720 call, +722 call","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-3.78127","-0.019694","1","-0.85714286","2026-08-19 15:30:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:52:14","2026-08-19 15:50:01","call side",716.88,715.6
"GF-QQQ-IC-SL100","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"1.54891","0.008067","1","-0.42857143","2026-08-19 15:17:00","2026-08-19 14:10:00","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 15:50:01","put side",716.14,715.6
"GF-QQQ-IC-Touch0","shortcallspread","-720 call, +722 call","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-3.78127","-0.019694","1","-0.85714286","2026-08-19 15:30:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:52:14","2026-08-19 15:50:01","call side",716.88,715.6
"GF-QQQ-IC-Ride-Delta","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"1.54891","0.008067","1","-0.42857143","2026-08-19 15:17:00","2026-08-19 14:10:00","2026-08-19 16:00:00","2026-08-19 13:33:14","2026-08-19 15:50:01","put side",716.14,715.6
"GF-QQQ-IC-SL200","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"1.54891","0.008067","1","-0.42857143","2026-08-19 15:17:00","2026-08-19 14:10:00","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 15:50:01","put side",716.14,715.6
"GF-QQQ-IC-Ride-Delta","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"1.54891","0.008067","1","-0.42857143","2026-08-19 15:17:00","2026-08-19 14:10:00","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 15:50:01","put side",716.14,715.6
"GF-QQQ-IC-SL100","shortcallspread","-720 call, +722 call","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-3.78127","-0.019694","1","-0.85714286","2026-08-19 15:30:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:52:14","2026-08-19 15:50:01","call side",716.88,715.6
"GF-QQQ-IC-Touch0","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"1.54891","0.008067","1","-0.42857143","2026-08-19 15:17:00","2026-08-19 14:10:00","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 15:50:01","put side",716.14,715.6
"GF-QQQ-IC-Ride","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"1.54891","0.008067","1","-0.42857143","2026-08-19 15:17:00","2026-08-19 14:10:00","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 15:50:01","put side",716.14,715.6
"GF-QQQ-IC-Trail","shortcallspread","-720 call, +722 call","QQQ","closed",1,0,0.07,0.05,-7,2,0.010363,0.285714,193,"-3.78127","-0.019694","0.71428571","-0.85714286","2026-08-19 14:10:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:52:14","2026-08-19 14:12:11","call side",716.88,716.12
"GF-QQQ-IC-PT50","shortcallspread","-720 call, +722 call","QQQ","closed",1,0,0.07,0.03,-7,4,0.020725,0.571429,193,"-3.78127","-0.019694","0.71428571","-0.85714286","2026-08-19 14:10:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:52:14","2026-08-19 14:10:07","call side",716.88,715.65
"GF-QQQ-IC-Canary","shortcallspread","-720 call, +722 call","QQQ","closed",1,0,0.07,0.05,-7,2,0.010363,0.285714,193,"-3.78127","-0.019694","0.42857143","-0.85714286","2026-08-19 14:09:00","2026-08-19 14:03:00","2026-08-19 16:00:00","2026-08-19 13:52:14","2026-08-19 14:09:06","call side",716.88,715.92
"GF-QQQ-IC-PT50","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.03,-7,4,0.020725,0.571429,193,"1.54891","0.008067","0.71428571","-0.14285714","2026-08-19 14:04:00","2026-08-19 13:33:12","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 14:04:06","put side",716.14,717.46
"GF-QQQ-IC-Trail","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.06,-7,1,0.005181,0.142857,193,"1.54891","0.008067","0.57142857","-0.14285714","2026-08-19 13:54:00","2026-08-19 13:33:12","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 14:00:12","put side",716.14,716.57
"GF-QQQ-IC-Canary","shortputspread","-712 put, +710 put","QQQ","closed",1,0,0.07,0.06,-7,1,0.005181,0.142857,193,"1.54891","0.008067","0.28571429","-0.14285714","2026-08-19 13:37:00","2026-08-19 13:33:12","2026-08-19 16:00:00","2026-08-19 13:33:12","2026-08-19 13:37:06","put side",716.14,716.38
"DIR-SPX-CallVIXdrop","longcallspread","+7,740 call, -7,755 call","SPX","closed",1,0,6.4,3.2,640,-320,-0.5,-0.5,640,"-42.01019","-0.065641","0.015625","-0.5046875","2026-08-19 11:00:03","2026-08-19 11:28:00","2026-08-19 16:00:00","2026-08-19 11:00:03","2026-08-19 11:28:00",,7741.48,7730.43
"IC-SPX-FastPT25-S2","shortputspread","-7,685 put, +7,680 put","SPX","closed",10,0,0.1,0.1,-100,0,0,0,4900,"7.6076","0.015526","0","0","2026-08-19 11:02:01","2026-08-19 11:02:01","2026-08-19 16:00:00","2026-08-19 11:02:01","2026-08-19 11:04:03","put side",7741.9,7740.73
"60min-ORB-10W-Paper-v1","shortputspread","-7,700 put, +7,690 put","SPX","closed",1,0,0.85,0.35,-85,50,0.054645,0.588235,915,"9.39908","0.010239","0.58823529","-0.08235294","2026-08-19 11:00:00","2026-08-19 10:50:00","2026-08-19 16:00:00","2026-08-19 10:45:03","2026-08-19 11:00:01","test a",7729.52,7741.5
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,720 call, +7,725 call","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"-23.18466","-0.04881","1","-0.2","2026-08-18 15:34:00","2026-08-18 13:32:00","2026-08-18 16:00:00","2026-08-18 13:31:03","2026-08-18 16:15:00","call side",7701.63,7691.76
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,680 put, +7,675 put","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"-8.71054","-0.018338","1","-0.6","2026-08-18 15:25:00","2026-08-18 14:00:00","2026-08-18 16:00:00","2026-08-18 13:31:02","2026-08-18 16:15:00","put side",7701.39,7691.76
"60min-ORB-10W-Paper-v1","shortcallspread","-7,715 call, +7,725 call","SPX","closed",1,0,1.7,1.2,-170,50,0.060241,0.294118,830,"19.14468","0.022983","0.29411765","-0.48235294","2026-08-18 13:18:00","2026-08-18 12:23:00","2026-08-18 16:00:00","2026-08-18 11:15:07","2026-08-18 13:18:00","test b",7696.74,7704.01
"IC-SPX-FastPT25-S2","shortputspread","-7,640 put, +7,635 put","SPX","closed",10,0,0.15,0.15,-150,0,0,0,4850,"12.84216","0.026479","0.2","0","2026-08-18 11:03:00","2026-08-18 11:01:02","2026-08-18 16:00:00","2026-08-18 11:01:02","2026-08-18 11:03:03","put side",7696.65,7696.87
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,775 call, +7,780 call","SPX","expired",10,0,0.3,0,-300,300,0.06383,1,4700,"-19.08616","-0.040609","1","0","2026-08-17 15:02:00","2026-08-17 13:31:02","2026-08-17 16:00:00","2026-08-17 13:31:03","2026-08-17 16:15:00","call side",7756.54,7745.06
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,730 put, +7,725 put","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"3.29193","0.006887","1","-0.28","2026-08-17 14:49:00","2026-08-17 13:40:00","2026-08-17 16:00:00","2026-08-17 13:31:01","2026-08-17 16:15:00","put side",7756.31,7745.06
"GF-QQQ-IC-Ride-Delta","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.01,-10,9,0.047368,0.9,190,"-4.48366","-0.023723","1","0","2026-08-17 14:50:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 15:50:01","put side",729.96,730.53
"GF-QQQ-IC-SL200","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.01,-10,9,0.047368,0.9,190,"-4.48366","-0.023723","1","0","2026-08-17 14:50:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 15:50:01","put side",729.96,730.53
"GF-QQQ-IC-Ride-Delta","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.09,0.01,-9,8,0.041885,0.888889,191,"-4.48366","-0.023723","1","-0.11111111","2026-08-17 14:50:00","2026-08-17 13:35:15","2026-08-17 16:00:00","2026-08-17 13:35:14","2026-08-17 15:50:01","put side",729.91,730.53
"GF-QQQ-IC-Touch0","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.01,-10,9,0.047368,0.9,190,"-4.48366","-0.023723","1","0","2026-08-17 14:50:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 15:50:01","put side",729.96,730.53
"GF-QQQ-IC-Ride","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.01,-10,9,0.047368,0.9,190,"-4.48366","-0.023723","1","0","2026-08-17 14:50:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 15:50:01","put side",729.96,730.53
"GF-QQQ-IC-SL100","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.01,-10,9,0.047368,0.9,190,"-4.48366","-0.023723","1","0","2026-08-17 14:50:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 15:50:01","put side",729.96,730.53
"GF-QQQ-IC-PT50","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.05,-10,5,0.026316,0.5,190,"-4.48366","-0.023723","0.6","0","2026-08-17 14:13:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 14:13:05","put side",729.96,730.22
"GF-QQQ-IC-Canary","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.09,-10,1,0.005263,0.1,190,"-4.48366","-0.023723","0.2","0","2026-08-17 13:39:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 13:39:06","put side",729.96,730.17
"GF-QQQ-IC-Trail","shortputspread","-727 put, +725 put","QQQ","closed",1,0,0.1,0.09,-10,1,0.005263,0.1,190,"-4.48366","-0.023723","0.4","0","2026-08-17 13:37:00","2026-08-17 13:35:12","2026-08-17 16:00:00","2026-08-17 13:35:11","2026-08-17 13:38:11","put side",729.96,730.1
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,795 call, +7,800 call","SPX","expired",10,0,0.3,0,-300,300,0.06383,1,4700,"-39.02173","-0.083025","1","-0.56666667","2026-08-14 15:56:00","2026-08-14 14:14:00","2026-08-14 16:00:00","2026-08-14 13:31:02","2026-08-14 16:15:00","call side",7779.79,7785.76
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,760 put, +7,755 put","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"-18.20882","-0.038334","1","-0.4","2026-08-14 14:51:00","2026-08-14 13:42:00","2026-08-14 16:00:00","2026-08-14 13:31:00","2026-08-14 16:15:00","put side",7779.61,7785.76
"GF-QQQ-IC-SL100","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-9.1754","-0.047789","1","-0.14285714","2026-08-14 15:12:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 15:50:01","put side",728.87,730.41
"GF-QQQ-IC-Ride","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-9.1754","-0.047789","1","-0.14285714","2026-08-14 15:12:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 15:50:01","put side",728.87,730.41
"GF-QQQ-IC-Touch0","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-9.1754","-0.047789","1","-0.14285714","2026-08-14 15:12:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 15:50:01","put side",728.87,730.41
"GF-QQQ-IC-Trail","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-9.1754","-0.047789","1","-0.14285714","2026-08-14 15:12:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 15:50:01","put side",728.87,730.41
"GF-QQQ-IC-SL200","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-9.1754","-0.047789","1","-0.14285714","2026-08-14 15:12:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 15:50:01","put side",728.87,730.41
"GF-QQQ-IC-Ride-Delta","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-9.1754","-0.047789","1","-0.14285714","2026-08-14 15:12:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 15:50:01","put side",728.87,730.41
"GF-QQQ-IC-Ride-Delta","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"-9.1754","-0.047789","1","-0.14285714","2026-08-14 15:12:00","2026-08-14 13:39:13","2026-08-14 16:00:00","2026-08-14 13:39:13","2026-08-14 15:50:01","put side",728.87,730.41
"GF-QQQ-IC-PT50","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.03,-7,4,0.020725,0.571429,193,"-9.1754","-0.047789","0.71428571","-0.14285714","2026-08-14 14:06:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 14:06:06","put side",728.87,729.73
"GF-QQQ-IC-Canary","shortputspread","-726 put, +724 put","QQQ","closed",1,0,0.07,0.06,-7,1,0.005181,0.142857,193,"-9.1754","-0.047789","0.28571429","-0.14285714","2026-08-14 13:46:00","2026-08-14 13:39:11","2026-08-14 16:00:00","2026-08-14 13:39:11","2026-08-14 13:46:06","put side",728.87,729.05
"IC-SPX-FastPT25-S2","shortputspread","-7,725 put, +7,720 put","SPX","closed",10,0,0.1,0.1,-100,0,0,0,4900,"8.23348","0.016803","0.5","0","2026-08-14 11:28:00","2026-08-14 11:27:00","2026-08-14 16:00:00","2026-08-14 11:27:00","2026-08-14 11:29:01","put side",7781.41,7781.88
"60min-ORB-10W-Paper-v1","shortcallspread","-7,815 call, +7,825 call","SPX","closed",1,0,0.95,0.45,-95,50,0.055249,0.526316,905,"-36.15683","-0.039733","0.52631579","-0.10526316","2026-08-14 11:00:00","2026-08-14 10:47:00","2026-08-14 16:00:00","2026-08-14 10:45:06","2026-08-14 11:00:01","test b",7793.16,7789.18
"Nigiri-Paper-v1","shortputspread","-750 put, +745 put","SPY","closed",10,1,0.09,0.07,-90,20,0.004073,0.222222,4910,"0.0486","0.000099","0.44444444","-0.22222222","2026-08-14 09:36:00","2026-08-13 11:29:00","2026-08-21 16:00:00","2026-08-13 09:49:30","2026-08-14 09:45:13","",776.81,778.52
"3DTE $140-$350","ironcondor","+7,580 put, -7,590 put, -7,935 call, +7,945 call","SPX","expired",1,3,0.45,0,-45,45,0.04712,1,955,"-9.185371","-0.009618","1","-0.22222222","2026-08-12 13:43:00","2026-08-10 12:45:00","2026-08-13 16:00:00","2026-08-10 10:00:03","2026-08-13 16:15:00","170",7760.29,7798.99
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,810 call, +7,815 call","SPX","expired",10,0,0.3,0,-300,300,0.06383,1,4700,"-39.48096","-0.084002","1","-3.1","2026-08-13 15:56:00","2026-08-13 15:10:00","2026-08-13 16:00:00","2026-08-13 13:31:04","2026-08-13 16:15:00","call side",7794.95,7798.99
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,775 put, +7,770 put","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"-15.56051","-0.032759","1","-0.8","2026-08-13 15:01:00","2026-08-13 13:38:00","2026-08-13 16:00:00","2026-08-13 13:31:02","2026-08-13 16:15:00","put side",7795.05,7798.99
"Trendy-Paper-v1","shortputspread","-756 put, +746 put","SPY","closed",1,2,0.71,0.31,-71,40,0.043057,0.56338,929,"-12.6613","-0.013629","0.69014084","-0.35211268","2026-08-13 10:40:00","2026-08-11 14:30:00","2026-08-21 16:00:00","2026-08-11 09:45:22","2026-08-13 11:30:19",,773.36,776.22
"IC-SPX-FastPT25-S2","shortputspread","-7,745 put, +7,740 put","SPX","closed",10,0,0.15,0.15,-150,0,0,0,4850,"9.81588","0.020115","0.2","0","2026-08-13 11:03:01","2026-08-13 11:05:00","2026-08-13 16:00:00","2026-08-13 11:03:01","2026-08-13 11:05:03","put side",7802.03,7797.9
"Nigiri-Paper-v1","shortputspread","-758 put, +753 put","SPY","closed",10,1,0.09,0.02,-90,70,0.014257,0.777778,4910,"4.61619","0.009421","0.88888889","-0.33333333","2026-08-13 09:49:00","2026-08-12 10:05:00","2026-08-14 16:00:00","2026-08-12 09:45:25","2026-08-13 09:49:07","",772.95,776.77
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,770 call, +7,775 call","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"-21.82767","-0.04576","1","-0.6","2026-08-12 15:22:00","2026-08-12 14:42:00","2026-08-12 16:00:00","2026-08-12 13:31:02","2026-08-12 16:15:00","call side",7750.84,7748.5
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,730 put, +7,725 put","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"-12.2535","-0.025797","1","0","2026-08-12 14:41:00","2026-08-12 13:31:00","2026-08-12 16:00:00","2026-08-12 13:31:01","2026-08-12 16:15:00","put side",7750.71,7748.5
"DIR-SPX-CallVIXdrop","longcallspread","+7,745 call, -7,760 call","SPX","closed",1,0,6.05,6.7,605,65,0.107438,0.107438,605,"-50.60852","-0.08365","0.81322314","-0.36859504","2026-08-12 14:52:00","2026-08-12 11:41:00","2026-08-12 16:00:00","2026-08-12 11:00:02","2026-08-12 15:50:01",,7744.79,7751.5
"IC-SPX-FastPT25-S2","shortputspread","-7,685 put, +7,680 put","SPX","closed",10,0,0.1,0.1,-100,0,0,0,4900,"8.35145","0.017044","0.2","0","2026-08-12 11:02:00","2026-08-12 11:01:00","2026-08-12 16:00:00","2026-08-12 11:01:01","2026-08-12 11:03:02","put side",7744.07,7743.36
"Nigiri-Paper-v1","shortputspread","-752 put, +747 put","SPY","closed",10,1,0.07,0.04,-70,30,0.006085,0.428571,4930,"6.06709","0.012331","0.57142857","-0.85714286","2026-08-12 09:34:00","2026-08-11 14:30:00","2026-08-14 16:00:00","2026-08-11 10:00:32","2026-08-12 09:45:14","",773.65,772.95
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,705 put, +7,700 put","SPX","expired",10,0,0.25,0,-250,250,0.052632,1,4750,"5.2887","0.011134","1","-2.6","2026-08-11 15:31:00","2026-08-11 14:30:00","2026-08-11 16:00:00","2026-08-11 13:31:01","2026-08-11 16:15:00","put side",7730.88,7728.2
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,750 call, +7,755 call","SPX","expired",10,0,0.35,0,-350,350,0.075269,1,4650,"-13.69984","-0.029273","1","-0.28571429","2026-08-11 15:00:00","2026-08-11 13:45:00","2026-08-11 16:00:00","2026-08-11 13:31:03","2026-08-11 16:15:00","call side",7730.92,7728.2
"60min-ORB-10W-Paper-v1","shortcallspread","-7,770 call, +7,780 call","SPX","closed",1,0,0.8,0.3,-80,50,0.054348,0.625,920,"-50.37399","-0.054754","0.625","-0.0625","2026-08-11 11:48:00","2026-08-11 11:22:00","2026-08-11 16:00:00","2026-08-11 11:15:05","2026-08-11 11:48:00","test b",7749.63,7742.47
"IC-SPX-FastPT25-S2","shortputspread","-7,695 put, +7,690 put","SPX","closed",10,0,0.1,0.05,-100,50,0.010204,0.5,4900,"8.19749","0.01673","0.5","0.2","2026-08-11 11:07:00","2026-08-11 11:08:00","2026-08-11 16:00:00","2026-08-11 11:07:00","2026-08-11 11:09:02","put side",7753.28,7752.08
"Nigiri-Paper-v1","shortputspread","-751 put, +746 put","SPY","closed",10,1,0.08,0.08,-80,0,0,0,4920,"3.99427","0.008135","0.25","-0.375","2026-08-10 10:42:00","2026-08-10 12:46:00","2026-08-14 16:00:00","2026-08-10 09:45:29","2026-08-11 10:00:12","",772.96,773.57
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,770 call, +7,775 call","SPX","expired",10,0,0.4,0,-400,400,0.086957,1,4600,"-33.05923","-0.071868","1","0","2026-08-10 15:28:00","2026-08-10 13:31:02","2026-08-10 16:00:00","2026-08-10 13:31:02","2026-08-10 16:15:00","call side",7755.11,7753.11
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,730 put, +7,725 put","SPX","expired",10,0,0.2,0,-200,200,0.041667,1,4800,"-3.44969","-0.007187","1","-0.5","2026-08-10 15:04:00","2026-08-10 13:38:00","2026-08-10 16:00:00","2026-08-10 13:31:00","2026-08-10 16:15:00","put side",7755.09,7753.11
